index,date,open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,symbol,exchange
1,2021-01-28T00:00:00+0000,48600.0,48950.0,48150.0,48950.0,76864.0,,,48950.0,,,경동나비엔,XKRX
2,2021-01-27T00:00:00+0000,50400.0,50400.0,49400.0,49400.0,79370.0,,,49400.0,,,경동나비엔,XKRX
3,2021-01-26T00:00:00+0000,51000.0,51000.0,49950.0,50400.0,79749.0,,,50400.0,,,경동나비엔,XKRX
4,2021-01-25T00:00:00+0000,50100.0,51300.0,50100.0,50900.0,94750.0,,,50900.0,,,경동나비엔,XKRX
5,2021-01-22T00:00:00+0000,50700.0,50800.0,50000.0,50100.0,68735.0,,,50100.0,,,경동나비엔,XKRX
6,2021-01-21T00:00:00+0000,51200.0,51200.0,50300.0,50800.0,36524.0,,,50800.0,,,경동나비엔,XKRX
7,2021-01-20T00:00:00+0000,50500.0,50800.0,49950.0,50800.0,65784.0,,,50800.0,,,경동나비엔,XKRX
8,2021-01-19T00:00:00+0000,50000.0,50900.0,49950.0,50500.0,37455.0,,,50500.0,,,경동나비엔,XKRX
9,2021-01-18T00:00:00+0000,51200.0,51200.0,49950.0,49950.0,73172.0,,,49950.0,,,경동나비엔,XKRX
10,2021-01-15T00:00:00+0000,51900.0,52200.0,51000.0,51700.0,89016.0,,,51700.0,,,경동나비엔,XKRX
11,2021-01-14T00:00:00+0000,52200.0,52200.0,51700.0,51900.0,60237.0,,,51900.0,,,경동나비엔,XKRX
12,2021-01-13T00:00:00+0000,52400.0,52400.0,51700.0,52300.0,70154.0,,,52300.0,,,경동나비엔,XKRX
13,2021-01-12T00:00:00+0000,52700.0,52700.0,51600.0,52600.0,58693.0,,,52600.0,,,경동나비엔,XKRX
14,2021-01-11T00:00:00+0000,53300.0,53400.0,51600.0,52900.0,113004.0,,,52900.0,,,경동나비엔,XKRX
15,2021-01-08T00:00:00+0000,53400.0,53400.0,52300.0,53200.0,132677.0,,,53200.0,,,경동나비엔,XKRX
16,2021-01-07T00:00:00+0000,52600.0,53300.0,52100.0,53100.0,142220.0,,,53100.0,,,경동나비엔,XKRX
17,2021-01-06T00:00:00+0000,52400.0,52400.0,51800.0,52200.0,60180.0,,,52200.0,,,경동나비엔,XKRX
18,2021-01-05T00:00:00+0000,51400.0,52300.0,51200.0,52300.0,70094.0,,,52300.0,,,경동나비엔,XKRX
19,2021-01-04T00:00:00+0000,52400.0,52400.0,51200.0,51600.0,72087.0,,,51600.0,,,경동나비엔,XKRX
20,2020-12-30T00:00:00+0000,52100.0,52200.0,51800.0,52100.0,45884.0,,,52100.0,,,경동나비엔,XKRX
21,2020-12-29T00:00:00+0000,51100.0,52300.0,51000.0,52100.0,40480.0,,,52100.0,,,경동나비엔,XKRX
22,2020-12-28T00:00:00+0000,51900.0,51900.0,51000.0,51400.0,80129.0,,,51400.0,,,경동나비엔,XKRX
23,2020-12-24T00:00:00+0000,52200.0,52200.0,51500.0,52000.0,51653.0,,,52000.0,,,경동나비엔,XKRX
24,2020-12-23T00:00:00+0000,52100.0,52500.0,51300.0,52000.0,46088.0,,,52000.0,,,경동나비엔,XKRX
25,2020-12-22T00:00:00+0000,52900.0,52900.0,51900.0,52000.0,55430.0,,,52000.0,,,경동나비엔,XKRX
26,2020-12-21T00:00:00+0000,53100.0,53100.0,52200.0,53100.0,51870.0,,,53100.0,,,경동나비엔,XKRX
27,2020-12-18T00:00:00+0000,52200.0,53200.0,52000.0,53100.0,85425.0,,,53100.0,,,경동나비엔,XKRX
28,2020-12-17T00:00:00+0000,52800.0,52800.0,52000.0,52200.0,51212.0,,,52200.0,,,경동나비엔,XKRX
29,2020-12-16T00:00:00+0000,52500.0,53000.0,52200.0,52800.0,59677.0,,,52800.0,,,경동나비엔,XKRX
30,2020-12-15T00:00:00+0000,52400.0,52700.0,51500.0,52500.0,136620.0,,,52500.0,,,경동나비엔,XKRX
31,2020-12-14T00:00:00+0000,54000.0,54000.0,52000.0,52800.0,118064.0,,,52800.0,,,경동나비엔,XKRX
32,2020-12-11T00:00:00+0000,54300.0,54700.0,53100.0,53400.0,71614.0,,,53400.0,,,경동나비엔,XKRX
33,2020-12-10T00:00:00+0000,53000.0,54300.0,52700.0,54100.0,91156.0,,,54100.0,,,경동나비엔,XKRX
34,2020-12-09T00:00:00+0000,52500.0,53600.0,52500.0,53000.0,44959.0,,,53000.0,,,경동나비엔,XKRX
35,2020-12-08T00:00:00+0000,52000.0,53300.0,52000.0,52500.0,50715.0,,,52500.0,,,경동나비엔,XKRX
36,2020-12-07T00:00:00+0000,52600.0,52900.0,51700.0,52000.0,66660.0,,,52000.0,,,경동나비엔,XKRX
37,2020-12-04T00:00:00+0000,53400.0,53400.0,52300.0,52400.0,86925.0,,,52400.0,,,경동나비엔,XKRX
38,2020-12-03T00:00:00+0000,53300.0,53300.0,52800.0,53300.0,61623.0,,,53300.0,,,경동나비엔,XKRX
39,2020-12-02T00:00:00+0000,53800.0,53800.0,53100.0,53400.0,48889.0,,,53400.0,,,경동나비엔,XKRX
40,2020-12-01T00:00:00+0000,53100.0,54100.0,53100.0,53500.0,73440.0,,,53500.0,,,경동나비엔,XKRX
41,2020-11-30T00:00:00+0000,54100.0,54100.0,53100.0,53200.0,64430.0,,,53200.0,,,경동나비엔,XKRX
42,2020-11-27T00:00:00+0000,54400.0,54600.0,53400.0,53700.0,86788.0,,,53700.0,,,경동나비엔,XKRX
43,2020-11-26T00:00:00+0000,55900.0,56400.0,54300.0,54400.0,92012.0,,,54400.0,,,경동나비엔,XKRX
44,2020-11-25T00:00:00+0000,55700.0,57300.0,54900.0,55700.0,154647.0,,,55700.0,,,경동나비엔,XKRX
45,2020-11-24T00:00:00+0000,55100.0,55600.0,54700.0,55500.0,62844.0,,,55500.0,,,경동나비엔,XKRX
46,2020-11-23T00:00:00+0000,55200.0,55300.0,54700.0,54800.0,53572.0,,,54800.0,,,경동나비엔,XKRX
47,2020-11-20T00:00:00+0000,55300.0,55400.0,54800.0,55200.0,33257.0,,,55200.0,,,경동나비엔,XKRX
48,2020-11-19T00:00:00+0000,54500.0,55200.0,53700.0,55200.0,54479.0,,,55200.0,,,경동나비엔,XKRX
49,2020-11-18T00:00:00+0000,54400.0,54800.0,54200.0,54400.0,54935.0,,,54400.0,,,경동나비엔,XKRX
50,2020-11-17T00:00:00+0000,54800.0,55400.0,53700.0,54300.0,115090.0,,,54300.0,,,경동나비엔,XKRX
51,2020-11-16T00:00:00+0000,55900.0,55900.0,54600.0,55200.0,86641.0,,,55200.0,,,경동나비엔,XKRX
52,2020-11-13T00:00:00+0000,55600.0,56100.0,54900.0,55300.0,62373.0,,,55300.0,,,경동나비엔,XKRX
53,2020-11-12T00:00:00+0000,57200.0,57300.0,55300.0,55300.0,122010.0,,,55300.0,,,경동나비엔,XKRX
54,2020-11-11T00:00:00+0000,59600.0,60000.0,56800.0,57000.0,213123.0,,,57000.0,,,경동나비엔,XKRX
55,2020-11-10T00:00:00+0000,54800.0,58900.0,54700.0,58700.0,383962.0,,,58700.0,,,경동나비엔,XKRX
56,2020-11-09T00:00:00+0000,54300.0,56200.0,54200.0,55800.0,77327.0,,,55800.0,,,경동나비엔,XKRX
57,2020-11-06T00:00:00+0000,53600.0,54400.0,53100.0,54000.0,58011.0,,,54000.0,,,경동나비엔,XKRX
58,2020-11-05T00:00:00+0000,53200.0,53500.0,52800.0,53200.0,38440.0,,,53200.0,,,경동나비엔,XKRX
59,2020-11-04T00:00:00+0000,53900.0,54000.0,52500.0,52800.0,49921.0,,,52800.0,,,경동나비엔,XKRX
60,2020-11-03T00:00:00+0000,53500.0,54000.0,53000.0,53300.0,41332.0,,,53300.0,,,경동나비엔,XKRX
61,2020-11-02T00:00:00+0000,52700.0,53400.0,52300.0,53300.0,24876.0,,,53300.0,,,경동나비엔,XKRX
62,2020-10-30T00:00:00+0000,52600.0,53900.0,52400.0,53000.0,38847.0,,,53000.0,,,경동나비엔,XKRX
63,2020-10-29T00:00:00+0000,52500.0,53000.0,51800.0,53000.0,34357.0,,,53000.0,,,경동나비엔,XKRX
64,2020-10-28T00:00:00+0000,52400.0,53200.0,52400.0,53100.0,25265.0,,,53100.0,,,경동나비엔,XKRX
65,2020-10-27T00:00:00+0000,51500.0,53200.0,50900.0,52300.0,34033.0,,,52300.0,,,경동나비엔,XKRX
66,2020-10-26T00:00:00+0000,54200.0,54300.0,52000.0,52000.0,55378.0,,,52000.0,,,경동나비엔,XKRX
67,2020-10-23T00:00:00+0000,54900.0,55200.0,54000.0,54200.0,20993.0,,,54200.0,,,경동나비엔,XKRX
68,2020-10-22T00:00:00+0000,55500.0,55700.0,54000.0,54300.0,29508.0,,,54300.0,,,경동나비엔,XKRX
69,2020-10-21T00:00:00+0000,54700.0,55600.0,54000.0,55300.0,30168.0,,,55300.0,,,경동나비엔,XKRX
70,2020-10-20T00:00:00+0000,53800.0,54400.0,53000.0,54300.0,29062.0,,,54300.0,,,경동나비엔,XKRX
71,2020-10-19T00:00:00+0000,54400.0,54600.0,52900.0,54000.0,32578.0,,,54000.0,,,경동나비엔,XKRX
72,2020-10-16T00:00:00+0000,54800.0,55500.0,53200.0,53900.0,65462.0,,,53900.0,,,경동나비엔,XKRX
73,2020-10-15T00:00:00+0000,55100.0,56500.0,54400.0,54800.0,84599.0,,,54800.0,,,경동나비엔,XKRX
74,2020-10-14T00:00:00+0000,56100.0,56600.0,54900.0,55200.0,54423.0,,,55200.0,,,경동나비엔,XKRX
75,2020-10-13T00:00:00+0000,57300.0,57300.0,55700.0,56600.0,40237.0,,,56600.0,,,경동나비엔,XKRX
76,2020-10-12T00:00:00+0000,56800.0,57600.0,56400.0,56600.0,76632.0,,,56600.0,,,경동나비엔,XKRX
77,2020-10-08T00:00:00+0000,55300.0,57000.0,55300.0,56300.0,85854.0,,,56300.0,,,경동나비엔,XKRX
78,2020-10-07T00:00:00+0000,54700.0,55300.0,54200.0,55100.0,41848.0,,,55100.0,,,경동나비엔,XKRX
79,2020-10-06T00:00:00+0000,55400.0,55600.0,54500.0,55400.0,45399.0,,,55400.0,,,경동나비엔,XKRX
80,2020-10-05T00:00:00+0000,53500.0,55200.0,52700.0,55100.0,81794.0,,,55100.0,,,경동나비엔,XKRX
81,2020-09-29T00:00:00+0000,53500.0,53600.0,51700.0,52700.0,0.0,,,52700.0,,,경동나비엔,XKRX
82,2020-09-28T00:00:00+0000,51100.0,53100.0,51100.0,53100.0,49255.0,,,53100.0,,,경동나비엔,XKRX
83,2020-09-25T00:00:00+0000,52700.0,53400.0,50400.0,50500.0,148655.0,,,50500.0,,,경동나비엔,XKRX
84,2020-09-24T00:00:00+0000,52500.0,54100.0,52300.0,53000.0,71905.0,,,53000.0,,,경동나비엔,XKRX
85,2020-09-23T00:00:00+0000,54500.0,54700.0,52000.0,54600.0,68814.0,,,54600.0,,,경동나비엔,XKRX
86,2020-09-22T00:00:00+0000,54700.0,54700.0,52900.0,53900.0,76559.0,,,53900.0,,,경동나비엔,XKRX
87,2020-09-21T00:00:00+0000,56500.0,57000.0,54000.0,54700.0,71587.0,,,54700.0,,,경동나비엔,XKRX
88,2020-09-18T00:00:00+0000,56600.0,57100.0,55600.0,56500.0,59075.0,,,56500.0,,,경동나비엔,XKRX
89,2020-09-17T00:00:00+0000,58500.0,58500.0,56300.0,56400.0,113135.0,,,56400.0,,,경동나비엔,XKRX
90,2020-09-16T00:00:00+0000,59100.0,61500.0,57300.0,58700.0,233216.0,,,58700.0,,,경동나비엔,XKRX
91,2020-09-15T00:00:00+0000,58700.0,59400.0,57200.0,59100.0,106791.0,,,59100.0,,,경동나비엔,XKRX
92,2020-09-14T00:00:00+0000,60200.0,60200.0,58400.0,58700.0,123674.0,,,58700.0,,,경동나비엔,XKRX
93,2020-09-11T00:00:00+0000,59400.0,61000.0,58200.0,60200.0,152125.0,,,60200.0,,,경동나비엔,XKRX
94,2020-09-10T00:00:00+0000,58200.0,61800.0,57800.0,60000.0,384979.0,,,60000.0,,,경동나비엔,XKRX
95,2020-09-08T00:00:00+0000,57800.0,58100.0,55800.0,56900.0,135488.0,,,56900.0,,,경동나비엔,XKRX
96,2020-09-07T00:00:00+0000,53800.0,58600.0,53500.0,57500.0,364655.0,,,57500.0,,,경동나비엔,XKRX
97,2020-09-04T00:00:00+0000,50200.0,53600.0,49800.0,53000.0,95097.0,,,53000.0,,,경동나비엔,XKRX
98,2020-09-03T00:00:00+0000,51500.0,52500.0,50800.0,51300.0,67872.0,,,51300.0,,,경동나비엔,XKRX
99,2020-09-02T00:00:00+0000,51400.0,51700.0,50600.0,51700.0,54353.0,,,51700.0,,,경동나비엔,XKRX
1,2020-09-01T00:00:00+0000,51900.0,51900.0,50200.0,50800.0,68656.0,,,50800.0,,,경동나비엔,XKRX
2,2020-08-31T00:00:00+0000,52200.0,52600.0,50800.0,51800.0,73772.0,,,51800.0,,,경동나비엔,XKRX
3,2020-08-28T00:00:00+0000,53400.0,53400.0,51900.0,52200.0,50836.0,,,52200.0,,,경동나비엔,XKRX
4,2020-08-27T00:00:00+0000,54000.0,54200.0,52300.0,53100.0,66382.0,,,53100.0,,,경동나비엔,XKRX
5,2020-08-26T00:00:00+0000,53000.0,54200.0,51800.0,54000.0,88962.0,,,54000.0,,,경동나비엔,XKRX
6,2020-08-25T00:00:00+0000,52000.0,52600.0,51400.0,52500.0,66571.0,,,52500.0,,,경동나비엔,XKRX
7,2020-08-24T00:00:00+0000,50700.0,52100.0,49100.0,52000.0,55138.0,,,52000.0,,,경동나비엔,XKRX
8,2020-08-21T00:00:00+0000,50100.0,51600.0,49450.0,51300.0,73328.0,,,51300.0,,,경동나비엔,XKRX
9,2020-08-20T00:00:00+0000,52000.0,52000.0,48100.0,49050.0,123207.0,,,49050.0,,,경동나비엔,XKRX
10,2020-08-19T00:00:00+0000,52400.0,53300.0,51000.0,52300.0,81180.0,,,52300.0,,,경동나비엔,XKRX
