index,date,open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,symbol,exchange
1,2021-01-28T00:00:00+0000,17250.0,17350.0,16700.0,16850.0,401731.0,,,16850.0,,,현대리바트,XKRX
2,2021-01-27T00:00:00+0000,17950.0,18100.0,17450.0,17650.0,548804.0,,,17650.0,,,현대리바트,XKRX
3,2021-01-26T00:00:00+0000,17200.0,17850.0,17000.0,17750.0,814283.0,,,17750.0,,,현대리바트,XKRX
4,2021-01-25T00:00:00+0000,16650.0,17200.0,16550.0,17000.0,419942.0,,,17000.0,,,현대리바트,XKRX
5,2021-01-22T00:00:00+0000,16600.0,16650.0,16300.0,16450.0,188753.0,,,16450.0,,,현대리바트,XKRX
6,2021-01-21T00:00:00+0000,16700.0,16700.0,16350.0,16600.0,134466.0,,,16600.0,,,현대리바트,XKRX
7,2021-01-20T00:00:00+0000,16700.0,16700.0,16200.0,16550.0,162276.0,,,16550.0,,,현대리바트,XKRX
8,2021-01-19T00:00:00+0000,16050.0,16600.0,16000.0,16500.0,196870.0,,,16500.0,,,현대리바트,XKRX
9,2021-01-18T00:00:00+0000,16650.0,16700.0,15900.0,16050.0,283923.0,,,16050.0,,,현대리바트,XKRX
10,2021-01-15T00:00:00+0000,17000.0,17100.0,16550.0,16650.0,222429.0,,,16650.0,,,현대리바트,XKRX
11,2021-01-14T00:00:00+0000,16500.0,16800.0,16500.0,16800.0,144980.0,,,16800.0,,,현대리바트,XKRX
12,2021-01-13T00:00:00+0000,16800.0,17100.0,16600.0,16650.0,254809.0,,,16650.0,,,현대리바트,XKRX
13,2021-01-12T00:00:00+0000,16800.0,17000.0,16500.0,16800.0,281538.0,,,16800.0,,,현대리바트,XKRX
14,2021-01-11T00:00:00+0000,16750.0,17600.0,16300.0,16950.0,1183368.0,,,16950.0,,,현대리바트,XKRX
15,2021-01-08T00:00:00+0000,16800.0,16900.0,16300.0,16600.0,336278.0,,,16600.0,,,현대리바트,XKRX
16,2021-01-07T00:00:00+0000,16500.0,16800.0,16450.0,16600.0,263530.0,,,16600.0,,,현대리바트,XKRX
17,2021-01-06T00:00:00+0000,16900.0,17050.0,16250.0,16400.0,444201.0,,,16400.0,,,현대리바트,XKRX
18,2021-01-05T00:00:00+0000,16000.0,16900.0,15900.0,16800.0,727351.0,,,16800.0,,,현대리바트,XKRX
