index,date,open,high,low,close,volume,adj_high,adj_low,adj_close,adj_open,adj_volume,symbol,exchange
1,2021-01-28T00:00:00+0000,11000.0,11150.0,10600.0,10900.0,65521.0,,,10900.0,,,HDC아이콘트롤스,XKRX
2,2021-01-27T00:00:00+0000,11450.0,11550.0,11100.0,11200.0,46458.0,,,11200.0,,,HDC아이콘트롤스,XKRX
3,2021-01-26T00:00:00+0000,11650.0,11700.0,11250.0,11450.0,73810.0,,,11450.0,,,HDC아이콘트롤스,XKRX
4,2021-01-25T00:00:00+0000,11200.0,11550.0,11200.0,11550.0,161759.0,,,11550.0,,,HDC아이콘트롤스,XKRX
5,2021-01-22T00:00:00+0000,11150.0,11150.0,10900.0,10900.0,65109.0,,,10900.0,,,HDC아이콘트롤스,XKRX
6,2021-01-21T00:00:00+0000,11200.0,11250.0,11050.0,11100.0,72031.0,,,11100.0,,,HDC아이콘트롤스,XKRX
7,2021-01-20T00:00:00+0000,11350.0,11350.0,10950.0,11100.0,91382.0,,,11100.0,,,HDC아이콘트롤스,XKRX
8,2021-01-19T00:00:00+0000,10950.0,11300.0,10950.0,11200.0,118836.0,,,11200.0,,,HDC아이콘트롤스,XKRX
9,2021-01-18T00:00:00+0000,10950.0,11200.0,10850.0,10900.0,158819.0,,,10900.0,,,HDC아이콘트롤스,XKRX
10,2021-01-15T00:00:00+0000,10600.0,11300.0,10550.0,10850.0,294727.0,,,10850.0,,,HDC아이콘트롤스,XKRX
11,2021-01-14T00:00:00+0000,10700.0,10700.0,10350.0,10500.0,43510.0,,,10500.0,,,HDC아이콘트롤스,XKRX
12,2021-01-13T00:00:00+0000,10500.0,10700.0,10400.0,10650.0,40578.0,,,10650.0,,,HDC아이콘트롤스,XKRX
13,2021-01-12T00:00:00+0000,10350.0,10500.0,10050.0,10500.0,82877.0,,,10500.0,,,HDC아이콘트롤스,XKRX
14,2021-01-11T00:00:00+0000,10750.0,10750.0,10050.0,10250.0,148592.0,,,10250.0,,,HDC아이콘트롤스,XKRX
15,2021-01-08T00:00:00+0000,10900.0,10950.0,10600.0,10700.0,94526.0,,,10700.0,,,HDC아이콘트롤스,XKRX
16,2021-01-07T00:00:00+0000,10850.0,11000.0,10600.0,10850.0,106873.0,,,10850.0,,,HDC아이콘트롤스,XKRX
17,2021-01-06T00:00:00+0000,11100.0,11400.0,10900.0,10900.0,223648.0,,,10900.0,,,HDC아이콘트롤스,XKRX
18,2021-01-05T00:00:00+0000,10500.0,10850.0,10400.0,10800.0,112368.0,,,10800.0,,,HDC아이콘트롤스,XKRX
19,2021-01-04T00:00:00+0000,10500.0,10700.0,10400.0,10600.0,75064.0,,,10600.0,,,HDC아이콘트롤스,XKRX
20,2020-12-30T00:00:00+0000,10450.0,10650.0,10350.0,10500.0,82594.0,,,10500.0,,,HDC아이콘트롤스,XKRX
21,2020-12-29T00:00:00+0000,10800.0,10800.0,10450.0,10450.0,131900.0,,,10450.0,,,HDC아이콘트롤스,XKRX
22,2020-12-28T00:00:00+0000,10200.0,10950.0,10200.0,10900.0,376944.0,,,10550.0,,,HDC아이콘트롤스,XKRX
23,2020-12-24T00:00:00+0000,10100.0,10200.0,10000.0,10200.0,60329.0,,,10200.0,,,HDC아이콘트롤스,XKRX
24,2020-12-23T00:00:00+0000,10050.0,10250.0,9880.0,10150.0,76056.0,,,10150.0,,,HDC아이콘트롤스,XKRX
25,2020-12-22T00:00:00+0000,10200.0,10300.0,9930.0,10050.0,61016.0,,,10050.0,,,HDC아이콘트롤스,XKRX
26,2020-12-21T00:00:00+0000,10150.0,10250.0,10050.0,10200.0,35280.0,,,10200.0,,,HDC아이콘트롤스,XKRX
27,2020-12-18T00:00:00+0000,10100.0,10350.0,10100.0,10150.0,51569.0,,,10150.0,,,HDC아이콘트롤스,XKRX
28,2020-12-17T00:00:00+0000,10150.0,10150.0,9980.0,10100.0,33425.0,,,10100.0,,,HDC아이콘트롤스,XKRX
29,2020-12-16T00:00:00+0000,10050.0,10100.0,9990.0,10100.0,35739.0,,,10100.0,,,HDC아이콘트롤스,XKRX
30,2020-12-15T00:00:00+0000,10100.0,10150.0,9810.0,10000.0,52965.0,,,10000.0,,,HDC아이콘트롤스,XKRX
31,2020-12-14T00:00:00+0000,10300.0,10300.0,9980.0,10150.0,94463.0,,,10150.0,,,HDC아이콘트롤스,XKRX
32,2020-12-11T00:00:00+0000,9930.0,10400.0,9830.0,10400.0,103287.0,,,10400.0,,,HDC아이콘트롤스,XKRX
33,2020-12-10T00:00:00+0000,9820.0,9930.0,9810.0,9850.0,112064.0,,,9850.0,,,HDC아이콘트롤스,XKRX
34,2020-12-09T00:00:00+0000,9760.0,9910.0,9710.0,9860.0,96190.0,,,9860.0,,,HDC아이콘트롤스,XKRX
35,2020-12-08T00:00:00+0000,9850.0,9860.0,9680.0,9690.0,88482.0,,,9690.0,,,HDC아이콘트롤스,XKRX
36,2020-12-07T00:00:00+0000,9550.0,9750.0,9490.0,9740.0,103434.0,,,9740.0,,,HDC아이콘트롤스,XKRX
37,2020-12-04T00:00:00+0000,9440.0,9520.0,9400.0,9490.0,31031.0,,,9490.0,,,HDC아이콘트롤스,XKRX
38,2020-12-03T00:00:00+0000,9510.0,9550.0,9400.0,9440.0,32772.0,,,9440.0,,,HDC아이콘트롤스,XKRX
39,2020-12-02T00:00:00+0000,9500.0,9560.0,9410.0,9490.0,30088.0,,,9490.0,,,HDC아이콘트롤스,XKRX
40,2020-12-01T00:00:00+0000,9590.0,9590.0,9480.0,9490.0,24180.0,,,9490.0,,,HDC아이콘트롤스,XKRX
41,2020-11-30T00:00:00+0000,9570.0,9640.0,9510.0,9530.0,18380.0,,,9530.0,,,HDC아이콘트롤스,XKRX
42,2020-11-27T00:00:00+0000,9640.0,9640.0,9530.0,9550.0,17427.0,,,9550.0,,,HDC아이콘트롤스,XKRX
43,2020-11-26T00:00:00+0000,9540.0,9600.0,9490.0,9600.0,33631.0,,,9600.0,,,HDC아이콘트롤스,XKRX
44,2020-11-25T00:00:00+0000,9650.0,9700.0,9480.0,9500.0,54296.0,,,9500.0,,,HDC아이콘트롤스,XKRX
45,2020-11-24T00:00:00+0000,9630.0,9700.0,9590.0,9640.0,39813.0,,,9640.0,,,HDC아이콘트롤스,XKRX
46,2020-11-23T00:00:00+0000,9680.0,9700.0,9560.0,9630.0,59638.0,,,9630.0,,,HDC아이콘트롤스,XKRX
47,2020-11-20T00:00:00+0000,9810.0,9830.0,9600.0,9650.0,72446.0,,,9650.0,,,HDC아이콘트롤스,XKRX
