날짜,공매도,매수,비중
2000-10-27,0,419410,0.0
2000-10-30,0,185905,0.0
2000-10-31,0,229456,0.0
2000-11-01,0,274118,0.0
2000-11-02,0,267335,0.0
2000-11-03,0,199209,0.0
2000-11-06,0,227310,0.0
2000-11-07,0,135211,0.0
2000-11-08,0,499502,0.0
2000-11-09,0,208141,0.0
2000-11-10,0,282639,0.0
2000-11-13,0,207013,0.0
2000-11-14,0,81586,0.0
2000-11-15,0,255894,0.0
2000-11-16,0,97476,0.0
2000-11-17,0,143954,0.0
2000-11-20,0,62444,0.0
2000-11-21,0,143598,0.0
2000-11-22,0,83990,0.0
2000-11-23,0,165472,0.0
2000-11-24,0,127483,0.0
2000-11-27,0,149420,0.0
2000-11-28,0,101617,0.0
2000-11-29,0,142260,0.0
2000-11-30,0,214241,0.0
2000-12-01,0,285573,0.0
2000-12-04,0,196981,0.0
2000-12-05,0,155210,0.0
2000-12-06,0,470540,0.0
2000-12-07,0,225568,0.0
2000-12-08,0,257999,0.0
2000-12-11,0,498531,0.0
2000-12-12,0,336431,0.0
2000-12-13,0,322054,0.0
2000-12-14,0,476925,0.0
2000-12-15,0,522590,0.0
2000-12-18,0,294193,0.0
2000-12-19,0,191202,0.0
2000-12-20,0,193385,0.0
2000-12-21,0,202605,0.0
2000-12-22,0,206845,0.0
2000-12-26,0,1092375,0.0
2001-01-02,0,138214,0.0
2001-01-03,0,210826,0.0
2001-01-04,0,372910,0.0
2001-01-05,0,403886,0.0
2001-01-08,0,292617,0.0
2001-01-09,0,263656,0.0
2001-01-10,400,398193,0.1
2001-01-11,0,281330,0.0
2001-01-12,0,586066,0.0
2001-01-15,0,383539,0.0
2001-01-16,0,316997,0.0
2001-01-17,0,278099,0.0
2001-01-18,0,326821,0.0
2001-01-19,0,305631,0.0
2001-01-22,0,203180,0.0
2001-01-26,0,193970,0.0
2001-01-29,0,274515,0.0
2001-01-30,0,297432,0.0
2001-01-31,0,316721,0.0
2001-02-01,0,195108,0.0
2001-02-02,0,199022,0.0
2001-02-05,0,223666,0.0
2001-02-06,0,135286,0.0
2001-02-07,0,167764,0.0
2001-02-08,0,258280,0.0
2001-02-09,0,175142,0.0
2001-02-12,600,165518,0.36
2001-02-13,0,117774,0.0
2001-02-14,1000,270803,0.37
2001-02-15,1000,279678,0.36
2001-02-16,0,157058,0.0
2001-02-19,0,177217,0.0
2001-02-20,0,295620,0.0
2001-02-21,0,464267,0.0
2001-02-22,1530,623395,0.25
2001-02-23,0,456829,0.0
2001-02-26,0,218790,0.0
2001-02-27,0,226226,0.0
2001-02-28,0,189449,0.0
2001-03-02,0,265566,0.0
2001-03-05,0,202321,0.0
2001-03-06,0,220656,0.0
2001-03-07,0,173525,0.0
2001-03-08,0,245481,0.0
2001-03-09,500,162310,0.31
