날짜,공매도,매수,비중
2000-10-27,0,140170,0.0
2000-10-30,0,113680,0.0
2000-10-31,0,126330,0.0
2000-11-01,0,117340,0.0
2000-11-02,0,114620,0.0
2000-11-03,0,105960,0.0
2000-11-06,0,71830,0.0
2000-11-07,0,71030,0.0
2000-11-08,0,571180,0.0
2000-11-09,0,150860,0.0
2000-11-10,0,94860,0.0
2000-11-13,0,65900,0.0
2000-11-14,0,66780,0.0
2000-11-15,0,78400,0.0
2000-11-16,0,186430,0.0
2000-11-17,0,138370,0.0
2000-11-20,0,90700,0.0
2000-11-21,0,110670,0.0
2000-11-22,0,234340,0.0
2000-11-23,0,138800,0.0
2000-11-24,0,85890,0.0
2000-11-27,0,71310,0.0
2000-11-28,0,62360,0.0
2000-11-29,0,59930,0.0
2000-11-30,0,56000,0.0
2000-12-01,0,56010,0.0
2000-12-04,0,40100,0.0
2000-12-05,0,42740,0.0
2000-12-06,0,40420,0.0
2000-12-07,0,28130,0.0
2000-12-08,0,28170,0.0
2000-12-11,0,62420,0.0
2000-12-12,0,26300,0.0
2000-12-13,0,45400,0.0
2000-12-14,0,134140,0.0
2000-12-15,0,48670,0.0
2000-12-18,0,80290,0.0
2000-12-19,0,103660,0.0
2000-12-20,0,48410,0.0
2000-12-21,0,45480,0.0
2000-12-22,0,45760,0.0
2000-12-26,0,34300,0.0
2001-01-02,0,19660,0.0
2001-01-03,0,23850,0.0
2001-01-04,0,53550,0.0
2001-01-05,0,43150,0.0
2001-01-08,0,30560,0.0
2001-01-09,0,55730,0.0
2001-01-10,0,55520,0.0
2001-01-11,0,35050,0.0
2001-01-12,0,66910,0.0
2001-01-15,0,128560,0.0
2001-01-16,0,126030,0.0
2001-01-17,0,58930,0.0
2001-01-18,0,52020,0.0
2001-01-19,0,40090,0.0
2001-01-22,0,67350,0.0
2001-01-26,0,39250,0.0
2001-01-29,0,69330,0.0
2001-01-30,0,43110,0.0
2001-01-31,0,39920,0.0
2001-02-01,0,43520,0.0
2001-02-02,0,20860,0.0
2001-02-05,0,64360,0.0
2001-02-06,0,34600,0.0
2001-02-07,0,43770,0.0
2001-02-08,0,23390,0.0
2001-02-09,0,45180,0.0
2001-02-12,0,28720,0.0
2001-02-13,0,34270,0.0
2001-02-14,0,45190,0.0
2001-02-15,0,37080,0.0
2001-02-16,0,26900,0.0
2001-02-19,0,44900,0.0
2001-02-20,0,169270,0.0
2001-02-21,0,62140,0.0
2001-02-22,0,36230,0.0
2001-02-23,0,82660,0.0
2001-02-26,0,105060,0.0
2001-02-27,0,63430,0.0
2001-02-28,0,40800,0.0
2001-03-02,0,39790,0.0
2001-03-05,0,26660,0.0
2001-03-06,0,59200,0.0
2001-03-07,0,69510,0.0
2001-03-08,0,46640,0.0
2001-03-09,0,214420,0.0
2001-03-12,0,85750,0.0
2001-03-13,0,59700,0.0
2001-03-14,0,51800,0.0
2001-03-15,0,40000,0.0
2001-03-16,0,28570,0.0
2001-03-19,0,58760,0.0
2001-03-20,0,23120,0.0
2001-03-21,0,20690,0.0
2001-03-22,0,31970,0.0
2001-03-23,0,18460,0.0
2001-03-26,0,17180,0.0
2001-03-27,0,20410,0.0
2001-03-28,0,27850,0.0
2001-03-29,0,30060,0.0
2001-03-30,0,27810,0.0
2001-04-02,0,22690,0.0
2001-04-03,0,20280,0.0
2001-04-04,0,36840,0.0
2001-04-06,0,31860,0.0
2001-04-09,0,6390,0.0
2001-04-10,0,14830,0.0
2001-04-11,0,5740,0.0
2001-04-12,0,7220,0.0
2001-04-13,0,6640,0.0
2001-04-16,0,6010,0.0
2001-04-17,0,6450,0.0
2001-04-18,0,34870,0.0
2001-04-19,0,52510,0.0
2001-04-20,0,20240,0.0
2001-04-23,0,15350,0.0
2001-04-24,0,11940,0.0
2001-04-25,0,10850,0.0
2001-04-26,0,25280,0.0
2001-04-27,0,16190,0.0
2001-04-30,0,20290,0.0
2001-05-02,0,27360,0.0
2001-05-03,0,18510,0.0
2001-05-04,0,20970,0.0
2001-05-07,0,25240,0.0
2001-05-08,0,91710,0.0
2001-05-09,0,21420,0.0
2001-05-10,0,17680,0.0
2001-05-11,0,79910,0.0
2001-05-14,0,115080,0.0
2001-05-15,0,53170,0.0
2001-05-16,0,77330,0.0
2001-05-17,0,73270,0.0
2001-05-18,0,44270,0.0
2001-05-21,0,48860,0.0
2001-05-22,0,38740,0.0
2001-05-23,0,32540,0.0
2001-05-24,0,22990,0.0
2001-05-25,0,64560,0.0
2001-05-28,0,33870,0.0
2001-05-29,0,39020,0.0
2001-05-30,0,21680,0.0
2001-05-31,0,63460,0.0
2001-06-01,1900,160410,1.18
2001-06-04,0,90440,0.0
2001-06-05,0,91630,0.0
2001-06-07,0,67470,0.0
2001-06-08,0,29110,0.0
2001-06-11,0,27760,0.0
2001-06-12,0,18580,0.0
2001-06-13,0,20650,0.0
2001-06-14,0,24690,0.0
2001-06-15,0,44130,0.0
2001-06-18,0,46140,0.0
2001-06-19,0,32470,0.0
2001-06-20,0,57650,0.0
2001-06-21,0,34870,0.0
2001-06-22,0,47000,0.0
2001-06-25,0,36870,0.0
2001-06-26,0,24770,0.0
2001-06-27,0,18740,0.0
2001-06-28,0,20830,0.0
2001-06-29,0,19580,0.0
2001-07-02,0,91400,0.0
2001-07-03,0,11310,0.0
2001-07-04,0,12720,0.0
2001-07-05,0,17490,0.0
2001-07-06,0,13010,0.0
2001-07-09,0,22350,0.0
2001-07-10,0,13480,0.0
2001-07-11,0,25440,0.0
2001-07-12,0,8520,0.0
2001-07-13,0,15560,0.0
2001-07-16,0,4470,0.0
2001-07-18,0,13160,0.0
2001-07-19,0,14440,0.0
2001-07-20,0,4350,0.0
2001-07-23,0,8040,0.0
2001-07-24,0,14040,0.0
2001-07-25,0,12080,0.0
2001-07-26,0,14210,0.0
2001-07-27,0,11510,0.0
2001-07-30,0,5940,0.0
2001-07-31,0,6960,0.0
2001-08-01,0,27380,0.0
2001-08-02,0,135180,0.0
2001-08-03,0,29880,0.0
2001-08-06,0,249850,0.0
2001-08-07,0,78060,0.0
2001-08-08,0,45200,0.0
2001-08-09,0,28920,0.0
2001-08-10,0,201360,0.0
2001-08-13,0,38290,0.0
2001-08-14,0,48990,0.0
2001-08-16,0,175500,0.0
2001-08-17,0,69790,0.0
2001-08-20,0,33170,0.0
2001-08-21,0,43590,0.0
2001-08-22,0,33160,0.0
2001-08-23,0,36410,0.0
2001-08-24,0,39710,0.0
2001-08-27,0,57350,0.0
2001-08-28,0,13780,0.0
2001-08-29,0,37510,0.0
2001-08-30,0,50890,0.0
2001-08-31,0,50400,0.0
2001-09-03,0,18390,0.0
2001-09-04,0,16430,0.0
2001-09-05,0,20690,0.0
2001-09-06,0,78700,0.0
2001-09-07,0,16160,0.0
2001-09-10,0,11070,0.0
2001-09-11,0,41570,0.0
2001-09-12,0,91530,0.0
2001-09-13,0,54290,0.0
2001-09-14,0,72180,0.0
2001-09-17,0,76830,0.0
2001-09-18,0,48620,0.0
2001-09-19,0,77520,0.0
2001-09-20,0,24140,0.0
2001-09-21,0,30240,0.0
2001-09-24,0,74270,0.0
2001-09-25,0,55460,0.0
2001-09-26,0,39660,0.0
2001-09-27,0,36770,0.0
2001-09-28,0,65390,0.0
2001-10-04,0,39540,0.0
2001-10-05,0,18850,0.0
2001-10-08,0,24550,0.0
2001-10-09,0,50250,0.0
2001-10-10,0,28840,0.0
2001-10-11,0,58690,0.0
2001-10-12,0,253750,0.0
2001-10-15,0,46430,0.0
2001-10-16,0,55190,0.0
2001-10-17,0,59940,0.0
2001-10-18,0,72220,0.0
2001-10-19,0,173230,0.0
2001-10-22,0,80700,0.0
2001-10-23,0,93170,0.0
2001-10-24,0,34760,0.0
2001-10-25,0,28680,0.0
2001-10-26,0,27720,0.0
2001-10-29,0,62830,0.0
2001-10-30,0,67370,0.0
2001-10-31,0,41950,0.0
2001-11-01,0,28340,0.0
2001-11-02,0,58810,0.0
2001-11-05,0,20580,0.0
2001-11-06,0,66550,0.0
2001-11-07,0,37980,0.0
2001-11-08,0,25710,0.0
2001-11-09,0,62080,0.0
2001-11-12,0,46530,0.0
2001-11-13,0,24940,0.0
2001-11-14,0,41960,0.0
2001-11-15,0,56150,0.0
2001-11-16,0,93340,0.0
2001-11-19,0,36140,0.0
2001-11-20,0,32660,0.0
2001-11-21,0,35370,0.0
2001-11-22,0,66550,0.0
2001-11-23,0,32170,0.0
2001-11-26,0,77560,0.0
2001-11-27,0,59420,0.0
2001-11-28,0,35040,0.0
2001-11-29,0,37430,0.0
2001-11-30,0,33760,0.0
2001-12-03,0,76560,0.0
2001-12-04,0,73810,0.0
2001-12-05,0,58490,0.0
2001-12-06,0,95100,0.0
2001-12-07,0,80220,0.0
2001-12-10,0,20120,0.0
2001-12-11,0,12460,0.0
2001-12-12,0,14050,0.0
2001-12-13,0,21140,0.0
2001-12-14,0,26130,0.0
2001-12-17,0,44260,0.0
2001-12-18,0,28870,0.0
2001-12-19,0,21830,0.0
2001-12-20,0,16020,0.0
2001-12-21,0,13380,0.0
2001-12-24,0,193270,0.0
2001-12-26,0,17920,0.0
2001-12-27,0,8290,0.0
2001-12-28,0,16460,0.0
2002-01-02,0,29770,0.0
2002-01-03,0,78346,0.0
2002-01-04,0,32270,0.0
2002-01-07,0,19144,0.0
2002-01-08,0,14416,0.0
2002-01-09,0,24587,0.0
2002-01-10,0,17300,0.0
2002-01-11,0,12070,0.0
2002-01-14,0,13590,0.0
2002-01-15,0,7160,0.0
2002-01-16,0,4640,0.0
2002-01-17,0,6900,0.0
2002-01-18,0,3577,0.0
2002-01-21,0,2850,0.0
2002-01-22,0,7840,0.0
2002-01-23,0,6017,0.0
2002-01-24,0,42990,0.0
2002-01-25,0,38140,0.0
2002-01-28,0,25130,0.0
2002-01-29,0,201306,0.0
2002-01-30,0,92970,0.0
2002-01-31,0,46420,0.0
2002-02-01,0,111661,0.0
2002-02-04,0,48710,0.0
2002-02-05,0,28330,0.0
