날짜,공매도,매수,비중
2001-07-04,0,2201427,0.0
2001-07-05,0,834512,0.0
2001-07-06,0,577445,0.0
2001-07-09,0,1521182,0.0
2001-07-10,0,1141812,0.0
2001-07-11,0,1147238,0.0
2001-07-12,0,704595,0.0
2001-07-13,0,619507,0.0
2001-07-16,0,572588,0.0
2001-07-18,0,412868,0.0
2001-07-19,0,564783,0.0
2001-07-20,0,403561,0.0
2001-07-23,0,418997,0.0
2001-07-24,0,859310,0.0
2001-07-25,0,1373528,0.0
2001-07-26,0,913824,0.0
2001-07-27,0,569429,0.0
2001-07-30,0,331601,0.0
2001-07-31,0,511742,0.0
2001-08-01,0,1283408,0.0
2001-08-02,0,1018063,0.0
2001-08-03,0,422470,0.0
2001-08-06,0,621806,0.0
2001-08-07,0,814137,0.0
2001-08-08,0,401027,0.0
2001-08-09,0,649664,0.0
2001-08-10,0,385835,0.0
2001-08-13,0,239159,0.0
2001-08-14,0,521125,0.0
2001-08-16,0,586053,0.0
2001-08-17,0,414719,0.0
2001-08-20,0,412523,0.0
2001-08-21,0,317125,0.0
2001-08-22,0,328830,0.0
2001-08-23,0,771033,0.0
2001-08-24,0,431064,0.0
2001-08-27,0,1974901,0.0
2001-08-28,0,874124,0.0
2001-08-29,0,903041,0.0
2001-08-30,0,581447,0.0
2001-08-31,0,532972,0.0
2001-09-03,0,376284,0.0
2001-09-04,0,647580,0.0
2001-09-05,0,645549,0.0
2001-09-06,0,594062,0.0
2001-09-07,0,460988,0.0
2001-09-10,0,486791,0.0
2001-09-11,0,385508,0.0
2001-09-12,0,237741,0.0
2001-09-13,0,1212908,0.0
2001-09-14,0,1033520,0.0
2001-09-17,0,1056436,0.0
2001-09-18,0,1217170,0.0
2001-09-19,0,1115865,0.0
2001-09-20,0,892482,0.0
2001-09-21,0,459780,0.0
2001-09-24,0,1337560,0.0
2001-09-25,0,946938,0.0
2001-09-26,0,306316,0.0
2001-09-27,0,319641,0.0
2001-09-28,0,585111,0.0
2001-10-04,0,903945,0.0
2001-10-05,0,450670,0.0
2001-10-08,0,575124,0.0
2001-10-09,0,819744,0.0
2001-10-10,0,711869,0.0
2001-10-11,0,1650237,0.0
2001-10-12,0,749643,0.0
2001-10-15,0,1221193,0.0
2001-10-16,0,1182486,0.0
2001-10-17,0,635484,0.0
2001-10-18,0,511284,0.0
2001-10-19,0,1228821,0.0
2001-10-22,0,1638553,0.0
2001-10-23,0,627218,0.0
2001-10-24,0,784203,0.0
2001-10-25,0,545967,0.0
2001-10-26,0,1854717,0.0
2001-10-29,0,1059934,0.0
2001-10-30,0,604892,0.0
2001-10-31,0,391649,0.0
2001-11-01,0,470369,0.0
2001-11-02,0,2341179,0.0
2001-11-05,0,707898,0.0
2001-11-06,0,549921,0.0
2001-11-07,0,874617,0.0
2001-11-08,0,578555,0.0
2001-11-09,0,1666031,0.0
2001-11-12,0,1806764,0.0
2001-11-13,0,1021119,0.0
2001-11-14,0,926380,0.0
